Facility,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah
Meter name,1st Floor Electricity,1st Floor Res Elec Use,2nd Floor Electricity,2nd Floor Res Elec Use,3rd Floor Electricity,3rd Floor Res Elec Use,4th Floor Electricity,4th Floor Res Elec Use,Basement Elec,Electricity Use,High Flow H2O,HVAC Electricity Use,Low Flow H2O,Noah Residential Electricity Use,Total Lighting and Plug Load,Water Use
Meter id,oberlin_noah_1st_floor_e,oberlin_noah_res_1st_floor_e,oberlin_noah_2nd_floor_e,oberlin_noah_res_2nd_floor_e,oberlin_noah_3rd_floor_e,oberlin_noah_res_3rd_floor_e,oberlin_noah_4th_floor_e,oberlin_noah_res_4th_floor_e,oberlin_noah_basement_e,oberlin_noah_main_e,oberlin_noah_high_h2o,oberlin_noah_hvac_e,oberlin_noah_low_h2o,oberlin_noah_res_e,oberlin_noah_light_plug_tot_e,oberlin_noah_total_h2o

Timestamp,Noah - 1st Floor Electricity (kWh),Noah - 1st Floor Res Elec Use (kWh),Noah - 2nd Floor Electricity (kWh),Noah - 2nd Floor Res Elec Use (kWh),Noah - 3rd Floor Electricity (kWh),Noah - 3rd Floor Res Elec Use (kWh),Noah - 4th Floor Electricity (kWh),Noah - 4th Floor Res Elec Use (kWh),Noah - Basement Elec (kWh),Noah - Electricity Use (kWh),Noah - High Flow H2O (gal),Noah - HVAC Electricity Use (kWh),Noah - Low Flow H2O (gal),Noah - Noah Residential Electricity Use (kWh),Noah - Total Lighting and Plug Load (kWh),Noah - Water Use (gal)
2022-05-12 22:15,0.975,1.13834,0.6,0.6991,0.53375,0.62356,0.47875,0.559,-0.278,3.02,3.806,0.7105,56.69301,2.5875,2.5875,60.49901
2022-05-12 22:30,0.965,1.11785,0.60875,0.70477,0.49625,0.57475,0.495,0.57265,-0.302,2.97,4.844,0.707,26.70348,2.565,2.565,31.54748
2022-05-12 22:45,1.0625,1.19357,0.56875,0.63841,0.6125,0.68178,0.46875,0.52624,-0.38125,3.04,1.384,0.70875,9.54684,2.7125,2.7125,10.93084
2022-05-12 23:00,1.0275,1.09649,0.56875,0.60671,0.6325,0.67428,0.50875,0.54253,-0.52625,2.92,3.46,0.70875,38.63703,2.7375,2.7375,42.09703
2022-05-12 23:15,0.9075,0.97369,0.56,0.59989,0.7175,0.76564,0.48625,0.52079,-0.52,2.86,2.076,0.70875,37.49556,2.67125,2.67125,39.57156
2022-05-12 23:30,0.85625,0.89491,0.56875,0.59405,0.64,0.66865,0.51,0.53236,-0.592,2.69,5.536,0.707,44.75946,2.575,2.575,50.29546
2022-05-12 23:45,0.89625,0.94353,0.5975,0.6292,0.66,0.69519,0.5525,0.58206,-0.56325,2.85,4.498,0.707,42.06144,2.70625,2.70625,46.55944
2022-05-13 00:00,0.95875,0.99944,0.5475,0.571,0.66,0.68717,0.49125,0.51239,-0.5945,2.77,12.456,0.707,48.91026,2.6575,2.6575,61.36626
2022-05-13 00:15,0.92125,1.00284,0.52625,0.57309,0.6375,0.69372,0.46,0.50036,-0.48375,2.77,3.114,0.70875,44.41356,2.545,2.545,47.52756
2022-05-13 00:30,0.8375,0.92102,0.56125,0.61819,0.5725,0.63018,0.46375,0.5106,-0.462,2.68,2.076,0.707,25.31988,2.435,2.435,27.39588
2022-05-13 00:45,0.84,0.94394,0.525,0.5907,0.5575,0.62691,0.43375,0.48848,-0.4115,2.65,1.038,0.70525,9.92733,2.35625,2.35625,10.96533
2022-05-13 01:00,0.72625,0.77159,0.5375,0.57085,0.5675,0.60291,0.4375,0.46464,-0.56575,2.41,4.498,0.707,15.77304,2.26875,2.26875,20.27104
2022-05-13 01:15,0.66875,0.69319,0.46875,0.48461,0.475,0.49155,0.42625,0.44065,-0.63575,2.11,3.114,0.707,8.85504,2.03875,2.03875,11.96904
2022-05-13 01:30,0.62,0.6875,0.4425,0.49066,0.4775,0.52934,0.39,0.43253,-0.5005,2.14,2.076,0.7105,18.02139,1.93,1.93,20.09739
2022-05-13 01:45,0.695,0.78839,0.44,0.49877,0.5475,0.62062,0.355,0.40222,-0.43625,2.31,2.076,0.70875,24.66267,2.0375,2.0375,26.73867
2022-05-13 02:00,0.68625,0.77902,0.4975,0.56468,0.48,0.5449,0.345,0.39137,-0.43925,2.28,3.114,0.7105,9.27012,2.00875,2.00875,12.38412
2022-05-13 02:15,0.6125,0.77622,0.4625,0.58504,0.44875,0.56868,0.33125,0.42005,-0.21725,2.35,0.346,0.71225,3.77031,1.855,1.855,4.11631
2022-05-13 02:30,0.55625,0.71047,0.44,0.56294,0.42875,0.54804,0.32,0.40858,-0.22725,2.23,0.692,0.71225,1.31442,1.745,1.745,2.00642
2022-05-13 02:45,0.51125,0.64749,0.3825,0.48424,0.455,0.57664,0.325,0.41167,-0.2625,2.12,0.346,0.70875,5.22309,1.67375,1.67375,5.56909
2022-05-13 03:00,0.52,0.6653,0.3925,0.50329,0.4025,0.51605,0.32375,0.41534,-0.24575,2.1,3.46,0.707,17.08746,1.63875,1.63875,20.54746
2022-05-13 03:15,0.55375,0.6965,0.39375,0.49573,0.4475,0.56361,0.3125,0.39414,-0.261,2.15,0.0,0.7035,12.62535,1.7075,1.7075,12.62535
2022-05-13 03:30,0.59125,0.72341,0.395,0.48354,0.41625,0.50906,0.31375,0.38402,-0.318,2.1,1.384,0.70175,14.07813,1.71625,1.71625,15.46213
2022-05-13 03:45,0.5175,0.65461,0.345,0.43644,0.39875,0.50464,0.30375,0.38428,-0.285,1.98,0.692,0.7,4.63506,1.565,1.565,5.32706
2022-05-13 04:00,0.46,0.59434,0.34875,0.45156,0.41625,0.54054,0.29625,0.38354,-0.24775,1.97,0.692,0.6965,2.45589,1.52125,1.52125,3.14789
2022-05-13 04:15,0.41,0.54734,0.33,0.44036,0.40125,0.53535,0.32,0.42694,-0.2095,1.95,0.0,0.69825,0.03459,1.46125,1.46125,0.03459
2022-05-13 04:30,0.44125,0.57871,0.33625,0.44072,0.3825,0.50141,0.29625,0.38914,-0.24275,1.91,0.0,0.6965,0.55344,1.45625,1.45625,0.55344
2022-05-13 04:45,0.5,0.66006,0.36125,0.47689,0.37625,0.49667,0.2925,0.38638,-0.20475,2.02,0.0,0.69475,0.03459,1.53,1.53,0.03459
2022-05-13 05:00,0.47,0.62464,0.3475,0.46194,0.375,0.49794,0.305,0.40549,-0.204,1.99,0.0,0.6965,0.0,1.4975,1.4975,0.0
2022-05-13 05:15,0.45625,0.57927,0.37,0.46918,0.37,0.46912,0.3175,0.40246,-0.285,1.92,2.076,0.69125,4.70424,1.51375,1.51375,6.78024
2022-05-13 05:30,0.48,0.6105,0.33375,0.42439,0.395,0.50187,0.29375,0.3732,-0.282,1.91,0.346,0.6895,5.25768,1.5025,1.5025,5.60368
2022-05-13 05:45,0.46125,0.57856,0.34,0.42631,0.3875,0.48631,0.33375,0.41878,-0.302,1.91,1.038,0.6895,2.35212,1.5225,1.5225,3.39012
2022-05-13 06:00,0.48,0.60026,0.34125,0.42674,0.36875,0.46155,0.32125,0.40142,-0.3125,1.89,0.346,0.69125,2.66343,1.51125,1.51125,3.00943
2022-05-13 06:15,0.48375,0.57072,0.33875,0.39951,0.46125,0.54479,0.30125,0.35496,-0.4045,1.87,1.038,0.6895,0.89934,1.585,1.585,1.93734
2022-05-13 06:30,0.44625,0.51579,0.3425,0.39568,0.37375,0.43188,0.30875,0.35662,-0.46075,1.7,1.038,0.6895,1.17606,1.47125,1.47125,2.21406
2022-05-13 06:45,0.4525,0.53995,0.32125,0.38299,0.36,0.42969,0.29125,0.34739,-0.41275,1.7,0.692,0.68775,2.87097,1.425,1.425,3.56297
2022-05-13 07:00,0.4975,0.58717,0.3,0.35459,0.3775,0.44601,0.30625,0.36221,-0.419,1.75,0.0,0.68775,0.17295,1.48125,1.48125,0.17295
2022-05-13 07:15,0.54,0.60252,0.30875,0.34465,0.42875,0.47963,0.3075,0.34324,-0.50275,1.77,0.346,0.68775,3.73572,1.585,1.585,4.08172
2022-05-13 07:30,0.605,0.64908,0.37,0.39666,0.40625,0.4357,0.325,0.34857,-0.56575,1.83,2.422,0.6895,21.03072,1.70625,1.70625,23.45272
2022-05-13 07:45,0.66625,0.7128,0.39875,0.42719,0.4,0.4283,0.31,0.33168,-0.56275,1.9,5.882,0.68775,26.42676,1.775,1.775,32.30876
2022-05-13 08:00,0.70625,0.74545,0.385,0.40624,0.465,0.4862,0.27625,0.2921,-0.592,1.93,2.076,0.6895,6.81423,1.8325,1.8325,8.89023
2022-05-13 08:15,0.67625,0.7068,0.3625,0.3787,0.43875,0.45779,0.34375,0.3567,-0.609,1.9,7.266,0.68775,25.2507,1.82125,1.82125,32.5167
2022-05-13 08:30,0.78625,0.83262,0.355,0.37608,0.47125,0.49922,0.37125,0.39207,-0.56975,2.1,12.11,0.686,47.7342,1.98375,1.98375,59.8442
2022-05-13 08:45,0.805,0.85904,0.365,0.38939,0.43375,0.46274,0.365,0.38887,-0.553,2.1,9.688,0.68425,27.91413,1.96875,1.96875,37.60213
2022-05-13 09:00,0.745,0.82744,0.36125,0.40068,0.35875,0.39744,0.365,0.40442,-0.48425,2.03,3.46,0.68425,24.48972,1.83,1.83,27.94972
2022-05-13 09:15,0.76375,0.833,0.33625,0.36652,0.37625,0.41058,0.34875,0.37988,-0.51925,1.99,2.076,0.68425,17.53713,1.825,1.825,19.61313
2022-05-13 09:30,0.75625,0.80499,0.37125,0.39516,0.3775,0.40166,0.34625,0.3682,-0.5655,1.97,3.806,0.68425,23.69415,1.85125,1.85125,27.50015
2022-05-13 09:45,0.72875,0.76461,0.3775,0.39621,0.40375,0.42333,0.34875,0.36584,-0.593,1.95,5.19,0.68425,16.01517,1.85875,1.85875,21.20517
2022-05-13 10:00,0.75125,0.81124,0.37625,0.4063,0.385,0.41571,0.3025,0.32671,-0.53925,1.96,2.422,0.68425,26.35758,1.815,1.815,28.77958
2022-05-13 10:15,0.70625,0.73559,0.44875,0.46025,0.51375,0.52666,0.41875,0.4375,-0.61175,2.16,3.806,0.68425,22.86399,2.0875,2.0875,26.66999
2022-05-13 10:30,0.67875,0.75851,0.4375,0.48966,0.4275,0.47627,0.3975,0.44559,-0.4555,2.17,3.114,0.68425,19.75089,1.94125,1.94125,22.86489
2022-05-13 10:45,0.72875,0.7864,0.4125,0.44531,0.38,0.41016,0.36875,0.39813,-0.5325,2.04,2.768,0.6825,30.54297,1.89,1.89,33.31097
2022-05-13 11:00,0.78,0.86576,0.38875,0.43117,0.43625,0.4834,0.3425,0.37966,-0.47175,2.16,6.574,0.68425,27.46446,1.9475,1.9475,34.03846
2022-05-13 11:15,0.76125,0.78704,0.35375,0.36605,0.47875,0.49116,0.4425,0.45576,-0.61875,2.1,0.692,0.6825,31.40772,2.03625,2.03625,32.09972
2022-05-13 11:30,0.7625,0.82522,0.36875,0.39912,0.48875,0.52884,0.3575,0.38681,-0.52175,2.14,3.46,0.68425,30.7851,1.9775,1.9775,34.2451
2022-05-13 11:45,0.7975,0.8497,0.3725,0.39673,0.49625,0.52939,0.35125,0.37419,-0.54825,2.15,4.498,0.68075,14.83911,2.0175,2.0175,19.33711
2022-05-13 12:00,0.82,0.85597,0.43375,0.45243,0.525,0.54779,0.3675,0.38382,-0.58525,2.24,3.806,0.679,20.68482,2.14625,2.14625,24.49082
2022-05-13 12:15,0.7475,0.79673,0.4,0.42635,0.5475,0.58345,0.36,0.3835,-0.54225,2.19,2.422,0.67725,10.0311,2.055,2.055,12.4531
2022-05-13 12:30,0.76875,0.79192,0.415,0.42687,0.55375,0.56875,0.3425,0.35245,-0.619,2.14,5.882,0.679,12.21027,2.08,2.08,18.09227
2022-05-13 12:45,0.735,0.7149,0.42125,0.40987,0.5925,0.57646,0.34875,0.33878,-0.73825,2.04,0.346,0.68075,9.44307,2.0975,2.0975,9.78907
2022-05-13 13:00,0.80875,0.79158,0.425,0.41611,0.56125,0.54918,0.36125,0.3531,-0.72525,2.11,5.882,0.679,31.85739,2.15625,2.15625,37.73939
2022-05-13 13:15,0.9,0.9426,0.4075,0.42736,0.5725,0.59987,0.325,0.34018,-0.574,2.31,3.46,0.679,25.21611,2.205,2.205,28.67611
2022-05-13 13:30,0.8925,0.8699,0.48,0.46744,0.57625,0.56116,0.37125,0.36153,-0.739,2.26,1.038,0.679,14.56239,2.32,2.32,15.60039
2022-05-13 13:45,0.7125,0.70436,0.47875,0.47404,0.54875,0.54266,0.3325,0.32894,-0.70325,2.05,2.768,0.68075,3.459,2.0725,2.0725,6.227
2022-05-13 14:00,0.67875,0.67803,0.49,0.48964,0.52625,0.5262,0.31625,0.31611,-0.6855,2.01,1.73,0.68425,2.87097,2.01125,2.01125,4.60097
2022-05-13 14:15,0.8,0.74975,0.49625,0.46502,0.56625,0.53046,0.33625,0.31476,-0.82475,2.06,2.422,0.686,6.84882,2.19875,2.19875,9.27082
2022-05-13 14:30,0.785,0.76646,0.54625,0.53533,0.55,0.5355,0.34125,0.33271,-0.74025,2.17,1.384,0.68775,6.71046,2.2225,2.2225,8.09446
2022-05-13 14:45,0.77875,0.80949,0.59,0.61403,0.5425,0.56353,0.33,0.34295,-0.606,2.33,2.768,0.69475,9.40848,2.24125,2.24125,12.17648
2022-05-13 15:00,0.76625,0.79012,0.5675,0.58493,0.51875,0.53445,0.34,0.35051,-0.622,2.26,0.346,0.6895,2.97474,2.1925,2.1925,3.32074
2022-05-13 15:15,0.7325,0.73917,0.5175,0.52195,0.49125,0.49547,0.4425,0.44338,-0.67675,2.2,5.536,0.693,18.09057,2.18375,2.18375,23.62657
2022-05-13 15:30,0.78875,0.78056,0.52875,0.52344,0.51875,0.51273,0.32625,0.32328,-0.71025,2.14,3.46,0.68775,10.65372,2.1625,2.1625,14.11372
2022-05-13 15:45,0.86625,0.81522,0.51,0.48038,0.5925,0.55154,0.32125,0.30285,-0.83125,2.15,6.228,0.69125,29.78199,2.29,2.29,36.00999
2022-05-13 16:00,0.9125,0.89707,0.45875,0.45095,0.55625,0.54674,0.35125,0.34524,-0.72825,2.24,3.114,0.6895,27.84495,2.27875,2.27875,30.95895
2022-05-13 16:15,0.93,0.97085,0.43375,0.45262,0.47875,0.49963,0.39125,0.40688,-0.59675,2.33,2.768,0.693,39.64014,2.23375,2.23375,42.40814
2022-05-13 16:30,0.8575,0.8582,0.465,0.4662,0.50875,0.50978,0.46625,0.46583,-0.68875,2.3,4.152,0.69125,13.73223,2.2975,2.2975,17.88423
2022-05-13 16:45,0.86,0.88402,0.455,0.46908,0.5375,0.55399,0.45,0.46292,-0.6395,2.37,5.882,0.707,20.51187,2.3025,2.3025,26.39387
2022-05-13 17:00,0.85625,0.86671,0.50125,0.5074,0.50625,0.51256,0.39875,0.40332,-0.68475,2.29,2.076,0.71225,14.35485,2.2625,2.2625,16.43085
2022-05-13 17:15,0.84125,0.85936,0.4825,0.49265,0.5175,0.52861,0.41125,0.4194,-0.65425,2.3,3.46,0.70175,21.68793,2.2525,2.2525,25.14793
2022-05-13 17:30,0.835,0.87862,0.4575,0.48123,0.535,0.56291,0.3775,0.39724,-0.5815,2.32,8.65,0.6965,30.12789,2.205,2.205,38.77789
2022-05-13 17:45,0.8025,0.83146,0.475,0.49181,0.48625,0.50344,0.34125,0.35327,-0.61625,2.18,4.498,0.69125,28.39839,2.105,2.105,32.89639
2022-05-13 18:00,0.79,0.78494,0.4825,0.47861,0.47625,0.47265,0.34625,0.34377,-0.7045,2.08,3.114,0.6895,26.15004,2.095,2.095,29.26404
2022-05-13 18:15,0.8125,0.82885,0.5175,0.52714,0.52375,0.53392,0.34375,0.35009,-0.64525,2.24,6.228,0.68775,34.97049,2.1975,2.1975,41.19849
2022-05-13 18:30,0.93,0.88871,0.53,0.50679,0.5075,0.48507,0.355,0.33944,-0.79025,2.22,3.46,0.68775,24.42054,2.3225,2.3225,27.88054
2022-05-13 18:45,0.7975,0.78066,0.52375,0.51217,0.45,0.44079,0.35375,0.34635,-0.72925,2.08,0.692,0.68425,5.5344,2.125,2.125,6.2264
2022-05-13 19:00,0.8125,0.8347,0.51,0.52364,0.495,0.50897,0.34375,0.35266,-0.629,2.22,2.768,0.68775,20.26974,2.16125,2.16125,23.03774
2022-05-13 19:15,0.82,0.8371,0.5375,0.54866,0.5425,0.55402,0.3925,0.40025,-0.64025,2.34,5.536,0.68775,51.22779,2.2925,2.2925,56.76379
2022-05-13 19:30,0.82375,0.79866,0.51375,0.49762,0.50625,0.49069,0.39625,0.38301,-0.7595,2.17,8.65,0.6895,62.57331,2.24,2.24,71.22331
2022-05-13 19:45,0.8425,0.87379,0.49875,0.51761,0.4875,0.50527,0.42125,0.43331,-0.6025,2.33,2.076,0.6825,23.45202,2.25,2.25,25.52802
2022-05-13 20:00,0.8325,0.85564,0.4975,0.51099,0.5225,0.53854,0.44375,0.44484,-0.63225,2.35,5.536,0.686,57.55776,2.29625,2.29625,63.09376
2022-05-13 20:15,0.88625,0.87225,0.50875,0.50115,0.54375,0.53524,0.3875,0.38138,-0.71875,2.29,1.038,0.6825,25.14693,2.32625,2.32625,26.18493
2022-05-13 20:30,0.8875,0.95706,0.465,0.50209,0.47,0.50633,0.39375,0.4245,-0.50875,2.39,2.768,0.6825,21.86088,2.21625,2.21625,24.62888
2022-05-13 20:45,0.85375,0.96123,0.48,0.54048,0.50375,0.56737,0.37375,0.42092,-0.40375,2.49,3.46,0.6825,11.10339,2.21125,2.21125,14.56339
2022-05-13 21:00,0.925,0.94114,0.45625,0.46423,0.49625,0.50488,0.4325,0.43974,-0.64075,2.35,2.422,0.68075,14.70075,2.31,2.31,17.12275
2022-05-13 21:15,0.9425,0.97765,0.5075,0.52615,0.53875,0.55876,0.44125,0.45747,-0.589,2.52,5.882,0.679,27.94872,2.43,2.43,33.83072
2022-05-13 21:30,0.98,1.07684,0.485,0.53311,0.495,0.54362,0.52625,0.57644,-0.4265,2.73,5.19,0.67025,20.26974,2.48625,2.48625,25.45974
2022-05-13 21:45,0.94375,1.03745,0.48125,0.52882,0.51625,0.56708,0.4525,0.49667,-0.434,2.63,4.844,0.67025,43.41045,2.39375,2.39375,48.25445
2022-05-13 22:00,0.89125,0.9819,0.4675,0.51542,0.5275,0.58118,0.47375,0.52151,-0.432,2.6,12.802,0.672,43.34127,2.36,2.36,56.14327
2022-05-13 22:15,0.91875,0.92349,0.5175,0.51957,0.5075,0.5097,0.455,0.45732,-0.66425,2.41,1.384,0.6755,42.92619,2.39875,2.39875,44.31019
2022-05-13 22:30,1.0125,1.00288,0.56375,0.55741,0.665,0.65301,0.55875,0.54669,-0.71375,2.76,6.228,0.67375,55.55154,2.8,2.8,61.77954
2022-05-13 22:45,0.94375,0.88396,0.60375,0.56314,0.62125,0.57111,0.67375,0.62177,-0.8675,2.64,2.768,0.665,36.69999,2.8425,2.8425,39.46799
2022-05-13 23:00,1.11375,1.11767,0.51875,0.52119,0.58,0.5827,0.53625,0.5384,-0.6555,2.76,3.114,0.66675,21.54957,2.74875,2.74875,24.66357
2022-05-13 23:15,1.035,1.04154,0.52875,0.53016,0.58875,0.58888,0.52875,0.5294,-0.665,2.69,1.384,0.67375,18.85155,2.68125,2.68125,20.23555
2022-05-13 23:30,0.905,1.02398,0.545,0.61619,0.57875,0.6554,0.535,0.60441,-0.33925,2.9,1.384,0.6755,28.77888,2.56375,2.56375,30.16288
2022-05-13 23:45,1.0,1.11428,0.55125,0.61421,0.58375,0.65031,0.54875,0.61122,-0.36925,2.99,4.498,0.6755,19.05909,2.68375,2.68375,23.55709
2022-05-14 00:00,0.85625,0.93074,0.595,0.64628,0.605,0.65786,0.53875,0.58505,-0.447,2.82,2.076,0.672,17.60631,2.595,2.595,19.68231
2022-05-14 00:15,0.92625,0.98628,0.6,0.63886,0.60625,0.64539,0.535,0.56947,-0.50475,2.84,6.228,0.67725,31.23477,2.6675,2.6675,37.46277
2022-05-14 00:30,0.9275,0.9654,0.6125,0.63608,0.555,0.57652,0.56125,0.58199,-0.57175,2.76,5.19,0.6755,42.02685,2.65625,2.65625,47.21685
2022-05-14 00:45,0.85375,0.87274,0.62125,0.63465,0.6175,0.62965,0.54125,0.55291,-0.6175,2.69,10.034,0.67375,44.20602,2.63375,2.63375,54.24002
2022-05-14 01:00,0.81,0.84116,0.58625,0.60869,0.565,0.58663,0.5425,0.56351,-0.57575,2.6,5.536,0.672,40.95456,2.50375,2.50375,46.49056
2022-05-14 01:15,0.92375,0.95284,0.575,0.59353,0.49875,0.51469,0.5225,0.53893,-0.592,2.6,4.498,0.672,40.50489,2.52,2.52,45.00289
2022-05-14 01:30,0.875,0.92683,0.52375,0.55425,0.51,0.53989,0.47125,0.499,-0.53025,2.52,6.92,0.67025,40.78161,2.38,2.38,47.70161
2022-05-14 01:45,0.93,0.98612,0.4875,0.51689,0.56125,0.5952,0.445,0.47186,-0.524,2.57,1.384,0.67025,27.81036,2.42375,2.42375,29.19436
2022-05-14 02:00,0.82625,0.89591,0.53,0.57631,0.56625,0.61463,0.4175,0.45318,-0.47025,2.54,1.038,0.67025,18.98991,2.34,2.34,20.02791
2022-05-14 02:15,0.72,0.79817,0.51625,0.57281,0.53,0.58824,0.38875,0.43078,-0.43875,2.39,3.46,0.67375,23.14071,2.155,2.155,26.60071
2022-05-14 02:30,0.77,0.8423,0.5375,0.58795,0.55125,0.60361,0.39875,0.4361,-0.46125,2.47,1.73,0.67375,5.32686,2.2575,2.2575,7.05686
2022-05-14 02:45,0.74375,0.81391,0.5,0.54642,0.42625,0.46465,0.38875,0.42503,-0.4825,2.25,5.19,0.67375,14.45862,2.05875,2.05875,19.64862
2022-05-14 03:00,0.6675,0.81318,0.45625,0.55589,0.4125,0.50266,0.37625,0.45828,-0.25625,2.33,0.0,0.67375,5.29227,1.9125,1.9125,5.29227
2022-05-14 03:15,0.65875,0.76909,0.445,0.51967,0.4675,0.54576,0.39,0.4555,-0.345,2.29,2.076,0.67375,5.11932,1.96125,1.96125,7.19532
2022-05-14 03:30,0.63625,0.77847,0.43,0.52626,0.40875,0.49977,0.35625,0.4355,-0.265,2.24,1.384,0.67375,3.38982,1.83125,1.83125,4.77382
2022-05-14 03:45,0.59,0.70232,0.40375,0.48146,0.445,0.52957,0.375,0.44661,-0.3275,2.16,1.384,0.67375,3.97785,1.81375,1.81375,5.36185
2022-05-14 04:00,0.615,0.72784,0.41875,0.49527,0.405,0.47916,0.37,0.43773,-0.3425,2.14,1.384,0.67375,4.91178,1.80875,1.80875,6.29578
2022-05-14 04:15,0.51875,0.66126,0.36125,0.45997,0.38125,0.48658,0.3625,0.46221,-0.22925,2.07,0.0,0.6755,0.0,1.62375,1.62375,0.0
2022-05-14 04:30,0.51875,0.62292,0.3625,0.43529,0.4425,0.53234,0.3575,0.42945,-0.33675,2.02,0.0,0.6755,2.35212,1.68125,1.68125,2.35212
2022-05-14 04:45,0.5475,0.64847,0.3725,0.44148,0.44125,0.52254,0.34375,0.40752,-0.35875,2.02,1.73,0.67375,1.86786,1.705,1.705,3.59786
2022-05-14 05:00,0.50375,0.60455,0.35,0.42014,0.43125,0.51747,0.365,0.43785,-0.34375,1.98,1.038,0.67375,2.94015,1.65,1.65,3.97815
2022-05-14 05:15,0.51625,0.60716,0.375,0.44084,0.4375,0.51503,0.3375,0.39696,-0.38,1.96,1.73,0.67375,11.13798,1.66625,1.66625,12.86798
2022-05-14 05:30,0.5025,0.60979,0.38,0.46073,0.44125,0.53542,0.3575,0.43404,-0.31325,2.04,1.73,0.672,1.93704,1.68125,1.68125,3.66704
2022-05-14 05:45,0.55125,0.6341,0.36,0.4146,0.41875,0.48203,0.38125,0.43925,-0.41325,1.97,1.73,0.672,3.14769,1.71125,1.71125,4.87769
2022-05-14 06:00,0.53375,0.66096,0.33875,0.41971,0.42875,0.53053,0.33,0.40879,-0.2815,2.02,1.384,0.67025,1.86786,1.63125,1.63125,3.25186
2022-05-14 06:15,0.49,0.55204,0.35,0.39489,0.4275,0.48171,0.33,0.37138,-0.466,1.8,0.692,0.6685,3.04392,1.5975,1.5975,3.73592
2022-05-14 06:30,0.58,0.64913,0.33375,0.37432,0.38125,0.4275,0.32875,0.36905,-0.4705,1.82,1.038,0.66675,1.41819,1.62375,1.62375,2.45619
2022-05-14 06:45,0.49375,0.55588,0.35,0.39427,0.385,0.43414,0.3425,0.38569,-0.468,1.77,0.0,0.66675,0.51885,1.57125,1.57125,0.51885
2022-05-14 07:00,0.44375,0.51237,0.32625,0.37659,0.42,0.48451,0.32625,0.37652,-0.4295,1.75,0.346,0.66325,2.38671,1.51625,1.51625,2.73271
2022-05-14 07:15,0.4725,0.5201,0.34375,0.37926,0.4075,0.44911,0.3375,0.3715,-0.5045,1.72,2.768,0.66325,9.02799,1.56125,1.56125,11.79599
2022-05-14 07:30,0.46875,0.50602,0.36125,0.38994,0.49875,0.53728,0.34,0.36675,-0.532,1.8,0.0,0.66325,0.93393,1.66875,1.66875,0.93393
2022-05-14 07:45,0.44,0.49741,0.36375,0.41113,0.4075,0.46062,0.28375,0.32088,-0.46825,1.69,0.692,0.66325,3.56277,1.495,1.495,4.25477
2022-05-14 08:00,0.515,0.57847,0.335,0.37583,0.41375,0.46444,0.35,0.39125,-0.46525,1.81,0.346,0.6615,6.918,1.61375,1.61375,7.264
2022-05-14 08:15,0.5725,0.62083,0.34125,0.36985,0.42625,0.46208,0.31125,0.33728,-0.52275,1.79,5.19,0.6615,11.69142,1.65125,1.65125,16.88142
2022-05-14 08:30,0.76375,0.80163,0.33875,0.35627,0.46625,0.48928,0.2975,0.31281,-0.566,1.96,8.65,0.65975,14.49321,1.86625,1.86625,23.14321
2022-05-14 08:45,0.82375,0.85058,0.3875,0.39992,0.4225,0.43651,0.3325,0.34299,-0.59775,2.03,5.882,0.6615,21.0999,1.96625,1.96625,26.9819
2022-05-14 09:00,0.80625,0.84957,0.38375,0.40379,0.42125,0.44376,0.2975,0.3129,-0.5655,2.01,3.46,0.66675,12.41781,1.90875,1.90875,15.87781
2022-05-14 09:15,0.79875,0.84406,0.35125,0.37138,0.43375,0.45892,0.28,0.29561,-0.5605,1.97,7.612,0.66675,12.03732,1.86375,1.86375,19.64932
2022-05-14 09:30,0.7825,0.80681,0.385,0.39702,0.42375,0.43714,0.31875,0.329,-0.605,1.97,1.73,0.665,15.18501,1.91,1.91,16.91501
2022-05-14 09:45,0.83875,0.88688,0.3775,0.39884,0.43375,0.4585,0.29875,0.31577,-0.55375,2.06,3.114,0.665,29.50527,1.94875,1.94875,32.61927
2022-05-14 10:00,0.7625,0.78309,0.40125,0.41222,0.45375,0.46612,0.3,0.30854,-0.61425,1.97,3.806,0.66675,49.56747,1.9175,1.9175,53.37347
2022-05-14 10:15,0.81,0.79594,0.42,0.41324,0.4875,0.4787,0.29625,0.29211,-0.7005,1.98,7.266,0.66675,61.88151,2.01375,2.01375,69.14751
2022-05-14 10:30,0.97125,0.91154,0.41875,0.3974,0.46125,0.43876,0.24375,0.23233,-0.78175,1.98,9.342,0.66675,50.77812,2.095,2.095,60.12012
2022-05-14 10:45,0.89875,0.89731,0.4075,0.40727,0.485,0.48464,0.31125,0.31077,-0.671,2.1,8.65,0.6685,27.42987,2.1025,2.1025,36.07987
2022-05-14 11:00,0.775,0.7425,0.4275,0.40812,0.465,0.44631,0.32625,0.31307,-0.7505,1.91,5.536,0.66675,30.47379,1.99375,1.99375,36.00979
2022-05-14 11:15,0.85875,0.77013,0.36125,0.32392,0.5025,0.44753,0.3325,0.29844,-0.8835,1.84,6.574,0.6685,62.05446,2.055,2.055,68.62846
2022-05-14 11:30,0.87625,0.82312,0.4175,0.39425,0.515,0.48021,0.3225,0.30242,-0.79625,2.0,10.034,0.665,36.11196,2.13125,2.13125,46.14596
